entry,exit,pnl
108610.12,108926.16,0.31604000000000815
109048.82,108691.5,0.35732000000000697
108785.16,109118.0,0.3328399999999965
108722.06,108837.71,0.11565000000000873
76107.54,108426.58,32.31904000000001
108309.36,108614.81,0.3054499999999971
107895.4,108883.17,0.9877700000000041
108678.39,108876.3,0.1979100000000035
108568.5,108952.34,0.3838399999999965
108525.61,109506.68,0.9810699999999924
109771.22,30000.0,79.77122
92638.22,109411.11,16.77289
110284.0,30000.0,80.284
88020.09,109584.02,21.563930000000006
109509.83,111915.26,2.405429999999993
110559.41,112436.95,1.8775399999999935
30000.0,243297.74,213.29774
111084.55,111519.1,0.43455000000000293
111248.14,111137.7,-0.11044000000000233
85199.04,122024.48,36.82544
110957.51,111217.74,0.2602300000000105
111085.48,108087.77,2.997709999999992
200000.0,86455.88,113.54411999999999
79000.0,111295.44,32.295440000000006
111130.03,111427.0,0.2969700000000012
111410.62,111113.66,0.29695999999999184
111389.12,110822.57,0.5665499999999883
111167.91,110769.93,0.3979800000000105
110930.55,110640.98,0.289570000000007
111038.01,58200.0,52.83801
120000.0,110555.69,9.444309999999998
110714.29,114482.12,3.767830000000002
30000.0,151041.35,121.04135000000001
116523.2,109340.9,7.182300000000003
119690.93,113021.43,6.6695
118889.71,112891.08,5.998630000000005
116460.28,115798.32,0.6619599999999919
118261.61,114623.04,3.638570000000007
117831.95,115214.8,2.6171499999999943
157365.39,44000.0,113.36539000000002
118193.27,115704.6,2.488669999999998
125577.69,30000.0,95.57769
29000.0,128299.44,99.29944
130000.0,29000.0,101.0
117325.21,118063.83,0.7386199999999954
29000.0,118121.94,89.12194000000001
45673.0,166888.37,121.21537
118297.57,117609.39,0.6881800000000076
166888.37,105000.0,61.888369999999995
118114.36,117291.67,0.8226900000000024
118172.05,117680.07,0.4919799999999959
118120.23,65000.0,53.12023
117921.03,116611.0,1.310029999999999
117480.03,117148.88,0.33114999999999417
124434.44,117264.24,7.170199999999997
117708.96,30000.0,87.70896
30000.0,137532.9,107.5329
117800.0,118119.82,0.319820000000007
117526.23,126391.47,8.865240000000005
117202.71,123379.13,6.1764199999999985
117674.24,117397.72,0.2765200000000041
117440.38,117563.26,0.12287999999999011
117564.56,117696.03,0.13147000000000117
117800.03,117557.05,0.24297999999999592
119057.8,117551.51,1.5062900000000081
118744.13,117551.32,1.1928099999999977
118690.13,117534.8,1.1553300000000017
117725.33,117640.61,0.08472000000000117
117911.68,117724.48,0.1871999999999971
120632.68,117870.31,2.7623699999999953
126609.28,117853.21,8.756069999999992
30000.0,118535.98,88.53598
110413.13,125681.21,15.268080000000001
117261.42,117727.26,0.46583999999999653
119080.87,116965.88,2.114989999999991
117376.82,117139.0,0.237820000000007
200000.0,117257.67,82.74233000000001
117542.2,117207.65,0.3345500000000029
117687.48,117367.15,0.3203300000000018
120110.18,117000.0,3.110179999999993
117416.57,117217.81,0.19876000000000932
117492.0,117219.53,0.27247000000000116
117411.27,117190.33,0.22094000000000233
117432.73,117294.85,0.1378799999999901
117636.49,117407.95,0.22854000000000815
118314.78,115497.76,2.8170200000000043
117987.56,117680.01,0.30755000000000293
124517.57,117654.78,6.862790000000008
117964.53,117821.66,0.14286999999999533
118010.65,117710.44,0.30020999999999187
117756.0,118007.38,0.25138000000000466
117695.51,122703.94,5.008430000000008
117563.21,200000.0,82.43679
118005.96,118565.72,0.5597599999999948
118199.28,118749.94,0.5506600000000035
118484.4,119270.0,0.7856000000000058
30000.0,126880.77,96.88077000000001
125769.15,118484.09,7.285059999999998
118982.89,116715.21,2.2676799999999933
118613.43,119030.55,0.4171200000000099
118834.53,119418.47,0.5839400000000023
118839.63,119361.51,0.5218799999999901
113017.39,119091.15,6.073759999999995
65000.0,118775.51,53.77551
118407.98,119185.01,0.7770299999999989
119402.01,30000.0,89.40200999999999
127683.83,79000.0,48.68383
119940.01,93711.7,26.228309999999997
121396.0,119763.19,1.6328099999999977
121999.32,121152.93,0.846390000000014
122657.94,121985.77,0.6721699999999983
121990.86,123401.38,1.4105200000000042
108888.89,123000.0,14.11111
121914.16,122147.03,0.23286999999999536
121665.06,122122.01,0.4569499999999971
30000.0,121963.18,91.96318
121188.51,122055.55,0.8670400000000081
121954.2,117800.0,4.154199999999997
121184.23,114000.0,7.184229999999996
121100.0,115300.0,5.8
120171.76,119610.93,0.5608300000000017
120147.9,119570.28,0.5776199999999954
121128.54,119824.9,1.3036399999999995
120247.18,119949.75,0.29742999999999303
120300.0,119300.0,1.0
119141.91,119939.99,0.7980800000000018
118771.6,119585.29,0.8136899999999878
30000.0,118377.29,88.37729
29000.0,117539.44,88.53944
115953.75,117739.13,1.7853800000000046
100000.0,117010.24,17.010240000000007
30000.0,200000.0,170.0
115858.12,200000.0,84.14188
116553.09,200000.0,83.44691
117361.07,116350.0,1.011070000000007
199998.0,103000.0,96.998
200000.0,29399.99,170.60001000000003
210000.0,53066.53,156.93347
164218.27,30000.0,134.21827
125881.1,30000.0,95.8811
117125.25,118912.02,1.7867700000000042
115260.0,117100.18,1.840179999999993
115743.3,116638.75,0.8954499999999971
116360.13,118321.97,1.9618399999999965
117292.43,120509.57,3.217140000000014
117500.0,117784.65,0.2846499999999942
117441.08,120074.4,2.6333199999999923
118189.02,117581.08,0.6079400000000024
117769.87,117029.46,0.7404099999999889
117029.46,128509.29,11.479829999999987
117278.14,117686.72,0.4085800000000018
118000.0,117401.34,0.5986600000000035
137225.67,117780.0,19.445670000000014
118290.18,118045.63,0.24454999999998836
118298.61,118118.51,0.1801000000000058
118255.27,118651.45,-0.39617999999999304
118986.95,118650.0,0.3369499999999971
121983.11,118418.1,3.5650099999999947
118901.03,118290.42,0.6106100000000005
200000.0,117757.28,82.24272
119725.0,117752.66,1.9723399999999967
200000.0,117029.46,82.97054
117029.46,200000.0,82.97054
120020.82,118879.19,1.1416300000000046
119904.95,118796.0,1.1089499999999972
120066.67,30000.0,90.06667
119460.52,118419.99,1.0405299999999988
118602.88,119159.44,0.5565599999999977
42573.6,118598.83,76.02523000000001
117802.02,118495.2,0.693179999999993
118129.81,266235.06,148.10525
117470.0,118761.98,1.291979999999996
118548.46,117825.13,0.7233300000000018
118231.99,119143.24,0.91125
30000.0,118172.19,88.17219
117695.21,118600.0,0.9047899999999937
117593.83,118818.0,1.2241699999999982
118949.72,118371.49,0.5782299999999959
154262.1,118334.02,35.92808
118907.64,118503.8,0.40383999999999654
152184.27,30000.0,122.18427
170963.6,30000.0,140.9636
143052.88,30000.0,113.05288
123032.24,120059.62,2.97262000000001
120666.63,119492.12,1.1745100000000093
120337.52,119039.84,1.2976800000000075
119447.24,126393.08,6.945839999999997
120732.96,119898.8,0.8341600000000036
120400.0,119956.57,0.44342999999999305
120009.09,120422.36,0.4132700000000041
119791.93,120596.67,0.8047400000000052
110000.0,120818.43,10.818429999999994
119734.69,120440.0,0.7053099999999977
89000.0,120700.0,31.7
118400.01,118851.68,0.45166999999999824
118994.49,29500.0,89.49449000000001
120400.0,118628.11,1.7718899999999995
120628.32,118798.53,1.8297900000000082
200000.0,103540.95,96.45905
29500.0,199612.14,170.11214
117850.8,155304.08,37.453279999999985
45955.83,209158.08,163.20225
40342.27,201098.74,160.75647
117510.01,135335.25,17.825240000000004
117378.62,199405.33,82.02671
30000.0,215886.39,185.88639
117854.23,30000.0,87.85423
117849.47,117403.52,0.4459499999999971
117943.35,117489.01,0.45434000000001107
117990.11,117634.52,0.3555899999999965
117900.0,118283.11,0.3831100000000006
118123.6,118371.42,0.24781999999999244
118219.27,118349.91,0.13063999999999942
117920.52,118313.09,0.3925699999999924
117957.23,244120.57,126.16334000000002
118269.64,117962.24,0.3073999999999942
118166.47,117989.47,0.177
118328.57,118179.97,0.1486000000000058
118489.99,118194.76,0.2952300000000105
118485.99,32800.0,85.68599
118461.6,55433.9,63.0277
73223.04,118453.63,45.230590000000014
118099.46,126075.01,7.975549999999989
67890.0,147289.69,79.39969
116000.0,147584.27,31.58426999999999
126016.76,56789.0,69.22775999999999
216067.17,33000.0,183.06717
117816.99,118028.0,0.21100999999999476
117631.63,118140.0,0.5083699999999953
118141.07,116191.08,1.9499900000000052
118047.69,30000.0,88.04769
114209.53,117947.69,3.7381600000000037
117646.74,117896.07,0.24933000000000174
117610.42,118132.13,0.5217100000000064
117815.04,118061.44,0.24640000000000872
117870.17,129847.24,11.977070000000007
117899.4,118125.45,0.22605000000000292
117800.0,117871.02,0.07102000000000408
117722.96,118256.72,0.5337599999999948
118118.0,118268.74,0.15074000000000523
117898.96,117992.1,0.09313999999999942
118060.0,117674.69,0.38530999999999765
118045.63,117807.14,0.23849000000000525
118166.11,118046.15,0.11996000000000641
200000.0,118216.6,81.7834
125578.56,30000.0,95.57856
124305.37,118466.08,5.839289999999994
126533.8,110716.69,15.817110000000001
118431.9,112171.11,6.260789999999994
153431.9,30000.0,123.4319
102700.01,118264.79,15.564779999999999
117858.8,118159.4,0.30059999999999126
116558.0,117619.46,1.0614600000000065
30000.0,117415.22,87.41522
116833.36,118612.02,1.7786600000000035
118291.09,118632.93,0.34183999999999654
118193.4,118376.02,0.18262000000000989
119231.23,88888.0,30.343229999999995
118816.77,118343.64,0.47313000000000466
118742.95,88888.0,29.85495
118564.38,80876.0,37.68838
119062.14,118517.5,0.5446399999999995
119218.2,118744.02,0.47417999999999305
119050.0,117598.21,1.4517899999999937
118106.27,117689.12,0.41715000000000874
118092.8,30000.0,88.09280000000001
118118.84,115000.0,3.1188399999999965
118179.62,42222.24,75.95738
117205.16,116894.94,0.31022000000000116
117372.9,117174.27,0.19862999999999012
117629.98,117063.93,0.5660500000000029
117501.67,117252.89,0.24877999999999884
117518.41,33000.01,84.5184
116232.89,120000.0,3.7671100000000006
117647.13,116966.69,0.6804400000000024
116683.86,117237.2,0.5533399999999965
33000.01,117222.44,84.22242999999999
29500.0,117357.21,87.85721000000001
29500.0,117348.29,87.84828999999999
115951.46,118634.98,2.6835199999999895
113068.33,118306.28,5.237949999999997
117885.49,118637.64,0.7521499999999942
118346.21,119096.05,0.7498399999999965
118888.0,119447.17,0.5591699999999983
119538.11,116000.0,3.5381100000000005
29585.16,119159.99,89.57483
118730.4,119343.97,0.6135700000000069
118432.09,119202.02,0.7699300000000076
119098.17,119482.39,0.38422000000000117
119187.52,120143.99,0.9564700000000012
30000.0,119884.44,89.88444
119684.25,119338.38,0.34586999999999535
120015.67,119710.33,0.3053399999999965
129339.34,119387.15,9.952190000000003
239741.24,100000.0,139.74124
119367.06,118532.96,0.8340999999999913
118880.32,118740.0,0.140320000000007
113718.45,200000.0,86.28155000000001
118412.9,132056.59,13.643690000000003
118660.0,50000.0,68.66
118588.38,118233.08,0.3553000000000029
118552.0,117955.57,0.596429999999993
118174.24,117860.94,0.3133000000000029
118162.86,118626.22,0.4633600000000006
29950.0,118655.1,88.7051
117386.37,118167.58,0.7812100000000064
117835.5,118266.78,0.43127999999999883
117830.0,118659.44,0.8294400000000024
30000.0,118747.54,88.74754
117358.41,239741.24,122.38282999999998
118008.24,118447.88,0.4396399999999994
118200.0,118500.0,0.3
117590.33,118300.0,0.7096699999999982
118726.1,118449.49,0.2766100000000006
199950.0,118829.43,81.12057000000001
123202.11,118806.44,4.395669999999998
119140.0,118800.0,0.34
119060.49,118742.21,0.31827999999999884
119240.86,118200.0,1.0408600000000006
119440.31,117552.83,1.887479999999996
117897.23,117299.99,0.5972399999999907
117844.14,117100.0,0.7441399999999995
200000.0,118589.61,81.41039
118869.92,118165.87,0.704050000000003
118900.0,117968.07,0.931929999999993
118600.0,118555.76,0.04424000000000524
118724.71,116600.0,2.1247100000000065
116600.0,200000.0,83.4
119164.23,118370.57,0.7936599999999889
118400.0,151457.57,33.057570000000005
118900.0,119343.86,0.4438600000000006
119328.39,118724.63,0.6037599999999947
132456.0,118354.23,14.101770000000004
119000.0,118031.67,0.9683300000000018
118022.73,118700.0,0.677270000000004
117400.0,118500.0,1.1
119000.0,115733.18,3.266820000000007
116800.0,114140.59,2.6594100000000034
118400.0,114745.12,3.654880000000005
118500.0,95094.12,23.405880000000007
119000.0,113815.85,5.1841499999999945
45000.0,115936.18,70.93618
101930.4,116562.9,14.6325
116705.03,115458.19,1.2468399999999966
117687.3,67895.0,49.792300000000004
25000.0,239741.24,214.74124
115507.89,115927.18,0.4192899999999936
116346.03,115894.74,0.4512899999999936
30000.0,116492.23,86.49222999999999
116418.61,169350.6,52.931990000000006
116578.03,117333.4,0.7553699999999953
116966.66,117441.58,0.4749199999999983
117263.05,117108.7,0.15435000000000582
117565.3,117126.24,0.4390599999999977
117346.32,117634.73,0.28840999999998895
117630.45,117328.38,0.30206999999999246
117550.9,117150.71,0.4001899999999878
117741.0,117437.47,0.30352999999999886
117615.12,117425.53,0.1895899999999965
117413.98,117566.31,0.15233000000000174
117327.29,117421.97,0.09468000000000756
117327.51,117378.34,0.05083000000000175
117384.7,117304.46,0.0802399999999907
117655.26,117458.01,0.19725
118197.49,117771.23,0.4262600000000093
118019.77,117824.88,0.19488999999999942
118232.47,117968.0,0.26447000000000115
177320.04,115950.25,61.36979000000001
118245.96,117904.06,0.34190000000000875
118270.64,117900.0,0.3706399999999994
118274.45,117862.21,0.41223999999999067
118150.0,117939.1,0.21089999999999418
118138.46,117999.01,0.13945000000001165
118342.59,117875.21,0.46737999999999014
118043.11,117787.92,0.25519000000000236
117740.52,118329.31,0.5887899999999936
117914.01,117980.22,0.0662100000000064
117825.0,118200.0,0.375
117963.0,118263.18,0.300179999999993
118313.04,118086.47,0.22656999999999244
118268.71,118147.77,0.12094000000000234
118288.91,118160.01,0.12890000000000873
118300.0,118192.62,0.10738000000000465
177718.51,30000.0,147.71851
118066.74,118078.99,0.01225
117755.68,118288.7,0.533020000000004
117865.33,118215.0,0.34966999999999826
118098.16,118553.01,0.45484999999999126
119730.02,118250.0,1.480020000000004
570299.61,96500.0,473.79961
118792.46,119505.86,0.7133999999999941
123492.37,118620.75,4.871619999999996
126824.33,119208.52,7.615809999999998
120517.18,119163.74,1.3534399999999878
119870.57,119024.26,0.8463100000000122
119641.93,118939.19,0.7027399999999907
200000.0,119153.05,80.84694999999999
125405.85,119367.81,6.0380400000000085
24000.0,119167.08,95.16708
118776.64,119001.79,0.2251499999999942
118953.53,118519.05,0.4344799999999959
118861.72,118496.88,0.3648399999999965
570299.61,30000.0,540.29961
570299.61,29793.75,540.50586
570299.61,117858.77,452.44084
118569.87,32968.15,85.60172
565632.76,25046.83,540.5859300000001
570299.61,117556.43,452.74318
129848.98,117432.04,12.416940000000002
118208.14,27352.97,90.85517
117959.37,118408.99,0.4496200000000099
114580.61,118173.45,3.5928399999999967
117830.19,118424.0,0.5938099999999977
118245.36,117455.56,0.7898000000000029
118100.78,117851.31,0.24947000000000116
118443.52,118252.44,0.19108000000000175
118923.92,118412.11,0.5118099999999977
118812.04,118628.35,0.18368999999998778
119090.5,118764.85,0.32564999999999417
118753.4,119272.73,0.5193300000000017
119072.45,118764.86,0.30758999999999653
119040.4,118758.98,0.2814199999999983
118746.57,118166.57,0.58
118352.64,119075.31,0.7226699999999983
118771.42,119000.54,0.22911999999999536
117970.37,118317.39,0.3470200000000041
117298.44,117599.26,0.3008199999999924
117036.67,118057.05,1.0203800000000047
117488.0,117813.53,0.3255299999999988
62050.0,118018.27,55.968270000000004
62050.0,117662.12,55.61212
117109.96,117807.5,0.6975399999999936
117106.23,117484.83,0.3786000000000058
117192.48,117720.0,0.5275200000000041
117655.61,117964.0,0.30838999999999944
117729.8,117981.03,0.25122999999999596
117540.27,117908.92,0.3686499999999942
117672.21,118121.75,0.4495399999999936
117875.0,118200.0,0.325
117900.0,118275.17,0.3751699999999983
117955.48,118080.76,0.12527999999999884
117683.58,118513.14,0.8295599999999977
118513.14,117953.51,0.5596300000000046
118500.0,62050.0,56.45
119455.72,62050.0,57.40572
22684.23,456972.83,434.28860000000003
39712.67,249760.47,210.0478
30000.0,394594.61,364.59461
139787.1,108504.27,31.282830000000004
133468.81,98827.31,34.6415
136124.91,80000.0,56.12491000000001
133469.35,49865.0,83.60435000000001
133867.23,80000.0,53.86723000000001
133869.35,116883.61,16.985740000000007
118881.19,100000.0,18.881190000000004
30000.0,117550.76,87.55076
114135.5,117988.14,3.8526399999999996
114248.5,134135.62,19.887119999999996
69021.68,134536.83,65.51514999999999
456972.83,83534.28,373.4385500000001
515410.66,25200.0,490.21065999999996
146561.97,107800.0,38.761970000000005
123200.0,50153.37,73.04663000000001
200000.0,109531.19,90.46881
186989.98,59311.99,127.67799000000002
119253.18,118374.91,0.8782699999999896
130486.4,30000.0,100.4864
118400.37,119007.81,0.6074400000000023
117899.3,118692.08,0.7927799999999988
117711.32,118800.0,1.088679999999993
30000.0,121398.82,91.39882000000001
121615.28,115730.22,5.8850599999999975
31748.44,143001.59,111.25314999999999
95228.44,118315.92,23.087479999999996
115138.55,145289.89,30.151340000000012
100000.0,147174.37,47.174369999999996
115984.09,147179.23,31.195140000000016
60000.0,147318.8,87.3188
115924.39,147318.8,31.39440999999999
