entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason
2025-05-26 08:00:00,2025-05-27 00:00:00,110039.57269,107892.70062681808,short,0.002,3.8578795797301964,0.43586454663363616,TakeProfit
2025-05-28 08:00:00,2025-05-28 12:00:00,108870.84822,107184.16660395166,long,0.002,-3.8054732617445897,0.4321100296479033,StopLoss
2025-05-29 00:00:00,2025-05-29 16:00:00,107835.67089,106165.02675873667,long,0.002,-3.7692896578241237,0.42800139529747333,StopLoss
2025-05-30 00:00:00,2025-05-30 16:00:00,105642.54487499999,104005.87774852406,long,0.002,-3.6926310981989183,0.4192968452470481,StopLoss
2025-05-31 04:00:00,2025-06-01 00:00:00,103735.852005,104539.58406000001,long,0.002,1.19091323787003,0.41655087213,SignalReverse
2025-06-01 00:00:00,2025-06-03 00:00:00,104539.58406000001,106160.73165981045,short,0.002,-3.6636958310605077,0.421400631439621,StopLoss
2025-06-03 08:00:00,2025-06-03 12:00:00,105118.164625,106748.28456292218,short,0.002,-3.6839727742202037,0.4237328983758443,StopLoss
2025-06-04 00:00:00,2025-06-05 16:00:00,105324.201555,103269.32638266195,short,0.002,3.6925632888007867,0.41718705587532395,TakeProfit
2025-06-06 04:00:00,2025-06-06 12:00:00,102544.54665,104543.13986420851,long,0.002,3.583011055388598,0.41417537302841706,TakeProfit
2025-06-06 12:00:00,2025-06-07 12:00:00,103876.026005,105486.88347827253,short,0.002,-3.6404407655115945,0.41872581896654504,StopLoss
2025-06-07 12:00:00,2025-06-09 08:00:00,105097.434995,106727.23346818495,short,0.002,-3.683246283296256,0.4236493369263699,StopLoss
2025-06-09 20:00:00,2025-06-10 00:00:00,108510.43764,110193.1632517023,short,0.002,-3.802858425187988,0.4374072017834046,StopLoss
2025-06-10 04:00:00,2025-06-12 04:00:00,109513.23599000002,107376.6327558351,short,0.002,3.8394267308381527,0.43377973749167026,TakeProfit
2025-06-12 12:00:00,2025-06-13 00:00:00,106954.40047499999,105297.40942564106,long,0.002,-3.7384857185191356,0.4245036198012821,StopLoss
2025-06-13 08:00:00,2025-06-15 08:00:00,104947.4475,105375.28600000001,long,0.002,0.4350315330000251,0.420645467,SignalReverse
2025-06-15 08:00:00,2025-06-16 04:00:00,105375.28600000001,107009.39324764498,short,0.002,-3.692983853785244,0.42476935849528996,StopLoss
2025-06-16 12:00:00,2025-06-16 16:00:00,106830.548005,108487.22272818752,short,0.002,-3.743984987841414,0.43063554146637506,StopLoss
2025-06-16 16:00:00,2025-06-17 12:00:00,107371.24752000002,105276.43448088481,short,0.002,3.7643307142286466,0.4252953640017697,TakeProfit
2025-06-17 20:00:00,2025-06-20 16:00:00,104738.46306,103115.80242104294,long,0.002,-3.6610298088761892,0.4157085309620859,StopLoss
2025-06-20 16:00:00,2025-06-21 00:00:00,104165.88100500002,103349.638995,short,0.002,1.2174529800000324,0.41503104,SignalReverse
2025-06-21 00:00:00,2025-06-21 20:00:00,103349.638995,101748.49471286996,long,0.002,-3.6124848316758285,0.41019626741573995,StopLoss
2025-06-22 04:00:00,2025-06-22 12:00:00,102426.58769999999,100839.74379005775,long,0.002,-3.5802204828645943,0.40653266298011553,StopLoss
2025-06-23 00:00:00,2025-06-23 08:00:00,101014.35193499998,101880.07448,long,0.002,1.325656237170023,0.40578885283,SignalReverse
2025-06-23 08:00:00,2025-06-23 16:00:00,101880.07448,99892.3942268952,short,0.002,3.5718155687958126,0.4035449374137904,TakeProfit
2025-06-24 04:00:00,2025-06-25 00:00:00,104867.14020000001,106493.3673766515,short,0.002,-3.6751753684562822,0.422721015153303,StopLoss
2025-06-25 20:00:00,2025-06-30 16:00:00,107707.79916,107634.25023,short,0.002,-0.2835862387800202,0.43068409878,SignalReverse
2025-06-30 16:00:00,2025-07-01 12:00:00,107634.25023,105966.72660831174,long,0.002,-3.762249197053148,0.42720195367662356,StopLoss
2025-07-02 00:00:00,2025-07-02 08:00:00,105733.98057,107794.7358513093,long,0.002,3.694453129775994,0.4270574328426186,TakeProfit
2025-07-02 12:00:00,2025-07-02 16:00:00,107426.25000500001,109092.16257695253,short,0.002,-3.7648619690689418,0.43303682516390507,StopLoss
2025-07-02 16:00:00,2025-07-03 12:00:00,108683.37113000001,110368.77850779847,short,0.002,-3.808919054872516,0.438104299275597,StopLoss
2025-07-03 16:00:00,2025-07-04 12:00:00,109073.27608,108942.44399999999,short,0.002,-0.1743672801599852,0.43603144016,SignalReverse
2025-07-04 12:00:00,2025-07-04 16:00:00,108942.44399999999,107254.65318632999,long,0.002,-3.807975821712658,0.43239419437265997,StopLoss
2025-07-05 00:00:00,2025-07-07 00:00:00,108038.23212,109149.23808,long,0.002,1.7876369795999902,0.43437494039999996,SignalReverse
2025-07-07 00:00:00,2025-07-08 00:00:00,109149.23808,108317.07147,short,0.002,1.2294006009000005,0.43493261910000003,SignalReverse
2025-07-08 00:00:00,2025-07-09 16:00:00,108317.07147,110428.17119295029,long,0.002,3.7847089605746937,0.4374904853259006,TakeProfit
2025-07-10 04:00:00,2025-07-10 16:00:00,111018.972745,112740.59946484308,short,0.002,-3.890772584105831,0.4475191444196862,StopLoss
2025-07-11 04:00:00,2025-07-11 08:00:00,116823.25915,118634.8958412686,short,0.002,-4.094189692519749,0.4709163099825372,StopLoss
2025-07-11 08:00:00,2025-07-13 12:00:00,117468.11656000001,119289.7533775542,short,0.002,-4.116789374983481,0.4735157398751084,StopLoss
2025-07-13 12:00:00,2025-07-14 00:00:00,118012.97399500001,119843.06018922746,short,0.002,-4.135884456823354,0.4757120683684549,StopLoss
2025-07-14 00:00:00,2025-07-14 04:00:00,119027.09668,120872.90938176507,short,0.002,-4.171425415653669,0.4798000121235302,StopLoss
2025-07-14 12:00:00,2025-07-15 00:00:00,121406.50638,119037.86544052619,short,0.002,4.256393135306578,0.48088874364105244,TakeProfit
2025-07-15 00:00:00,2025-07-15 04:00:00,119901.10058999999,118043.5327891094,long,0.002,-4.191024868539382,0.47588926675821874,StopLoss
2025-07-15 12:00:00,2025-07-16 12:00:00,117172.53699,119456.22973593509,long,0.002,4.094127958418328,0.4732575334518702,TakeProfit
2025-07-19 00:00:00,2025-07-19 12:00:00,117983.80241999999,118267.89647,long,0.002,0.0956847022200285,0.47250339778,SignalReverse
2025-07-19 12:00:00,2025-07-22 04:00:00,118267.89647,117268.605,short,0.002,1.527509937060022,0.47107300294000004,SignalReverse
2025-07-22 04:00:00,2025-07-22 04:00:00,117268.605,117924.68816,long,0.002,0.8417797336800183,0.47038658632,EndOfTest
