entry_time,exit_time,entry_price,exit_price,side,size,pnl,fees,exit_reason
2024-08-01 20:00:00,2024-08-02 00:00:00,44695.95176026755,45165.48273350916,short,0.6712017267449338,-375.46515,60.31514999999968,StopLoss
2024-08-02 00:00:00,2024-08-02 04:00:00,44711.96551205877,45181.66470976295,short,0.6457690736546324,-361.36774211354776,58.05052631579788,StopLoss
2024-08-02 04:00:00,2024-08-02 20:00:00,45990.68148042559,46473.81358937746,short,0.6042419992294954,-347.7996427637626,55.87093135872362,StopLoss
2024-08-04 00:00:00,2024-08-04 04:00:00,44349.0703987914,46099.97169813569,long,0.6030814660795494,1001.3879816558357,54.54814091330567,TakeProfit
2024-08-04 04:00:00,2024-08-04 12:00:00,45264.679361022114,47051.728902195275,long,0.657251233418742,1113.8654419206694,60.67507319578778,TakeProfit
2024-08-04 12:00:00,2024-08-04 16:00:00,46572.216195788256,47061.45732692501,short,0.7105494513505687,-414.16137265685444,66.53135534950219,StopLoss
2024-08-04 16:00:00,2024-08-05 04:00:00,47192.52237245811,45327.473888298555,short,0.6748818869388191,1196.2473705659518,62.440069656031945,TakeProfit
2024-08-05 04:00:00,2024-08-05 08:00:00,46092.8151000839,45609.07100560852,long,0.7688426185919928,-442.42739456818583,70.50431824332524,StopLoss
2024-08-06 08:00:00,2024-08-06 12:00:00,43792.03584248014,45520.94541754126,long,0.7789278991005772,1277.1275301819549,69.56837285527769,TakeProfit
2024-08-06 12:00:00,2024-08-06 16:00:00,45978.008336631574,47793.22010576179,long,0.8252254162222398,1420.5764866909485,77.38240102104479,TakeProfit
2024-08-06 20:00:00,2024-08-07 00:00:00,47796.4414023135,48298.543019244804,short,0.8829935720841443,-528.2037538371558,84.85125355376198,StopLoss
2024-08-07 04:00:00,2024-08-07 08:00:00,49248.504341019856,49765.85987912227,short,0.8247832052717831,-508.3715436706525,81.66538468943659,StopLoss
2024-08-07 12:00:00,2024-08-07 16:00:00,50476.31497430011,51006.568663105136,short,0.7745063135872745,-489.28396388064573,78.59913409821309,StopLoss
2024-08-07 20:00:00,2024-08-08 00:00:00,51258.52150218228,51796.992270562696,short,0.7340510736536165,-470.9130561915403,75.64801053080852,StopLoss
2024-08-08 00:00:00,2024-08-08 04:00:00,51521.47155669148,52062.70461539453,short,0.7028843020167127,-453.2319120635529,72.80769136869287,StopLoss
2024-08-08 12:00:00,2024-08-08 16:00:00,54784.31942256775,55359.828698101825,short,0.6362028077590869,-436.2146332787785,70.07401629260274,StopLoss
2024-08-08 16:00:00,2024-08-08 20:00:00,55474.61325803644,56057.374070312115,short,0.6046963100389402,-419.83629400715654,67.44298118876222,StopLoss
2024-08-08 20:00:00,2024-08-09 00:00:00,55315.73525438527,55896.827053232584,short,0.583663670155974,-404.0729042966754,64.91073228391419,StopLoss
2024-08-09 00:00:00,2024-08-09 04:00:00,56516.4180355801,57110.12300704387,short,0.5498148577551053,-388.9013749344058,62.47356050055493,StopLoss
2024-08-09 08:00:00,2024-08-09 12:00:00,59422.050588710255,60046.27923014465,short,0.5032956944764094,-374.2994836269082,60.12789602411731,StopLoss
2024-08-09 12:00:00,2024-08-09 16:00:00,60500.29274354338,61135.8483188143,short,0.47576569405027525,-360.2458424504204,57.87030307412979,StopLoss
2024-08-09 16:00:00,2024-08-10 00:00:00,63047.12109961982,63709.43110677132,short,0.43940509505980285,-346.71986652316576,55.69747487170216,StopLoss
2024-08-10 00:00:00,2024-08-10 04:00:00,62925.475414937355,63586.50753417127,short,0.42372451641623027,-333.7017438539571,53.60622879596942,StopLoss
2024-08-10 12:00:00,2024-08-10 20:00:00,63958.63583522585,61430.99054701772,short,0.4012274663738278,963.8509527765826,50.30976210290846,TakeProfit
2024-08-11 08:00:00,2024-08-12 04:00:00,59955.216253388535,62322.24819107232,long,0.47624737348203344,1069.0584219922746,58.234321277717214,TakeProfit
2024-08-12 12:00:00,2024-08-12 16:00:00,60327.07849631591,60960.81445591971,short,0.5264748488548133,-397.5010686562179,63.85502510994703,StopLoss
